image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,regions_covered,bytes_in_weights,bytes_in_input,bytes_in_output,crash
"n01748264/n01748264_12351.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.818450,54,"hognose snake, puff adder, sand viper",0.142225,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.014990,1,0.027502,8192,32896,0x1ba92820,"input_tensor",0,8192,0,0
"n01748264/n01748264_12842.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.950715,60,"night snake, Hypsiglena torquata",0.017413,65,"sea snake",0.013561,1,-0.014000,8192,32850,0x1ba88820,"input_tensor",0,8192,0,0
"n01748264/n01748264_15432.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999987,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000008,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000001,1,-0.000013,8192,32983,0x1ba80820,"input_tensor",0,8192,0,0
"n01748264/n01748264_19883.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.998701,60,"night snake, Hypsiglena torquata",0.000552,58,"water snake",0.000203,1,-0.021273,8192,33113,0x1ba8a820,"input_tensor",0,8192,0,0
"n01748264/n01748264_2196.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997508,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000552,65,"sea snake",0.000552,1,-0.000107,8192,32792,0x1ba80820,"input_tensor",0,8192,0,0
"n02093991/n02093991_2155.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.524173,211,"vizsla, Hungarian pointer",0.247602,182,"Border terrier",0.116959,1,0.090596,8192,32824,0x1baa0820,"input_tensor",0,8192,0,0
"n02093991/n02093991_75.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.706660,184,"Irish terrier",0.202462,185,"Norfolk terrier",0.027400,0,0.276842,8192,32962,0x1ba90820,"input_tensor",0,8192,0,0
"n02093991/n02093991_7823.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.540760,184,"Irish terrier",0.198934,226,"briard",0.093970,0,0.011459,8192,32823,0x1ba82820,"input_tensor",0,8192,0,0
"n02093991/n02093991_7935.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.954493,182,"Border terrier",0.017482,189,"Lakeland terrier",0.010603,1,0.009600,8192,32877,0x1baa2820,"input_tensor",0,8192,0,0
"n02093991/n02093991_8145.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.546663,184,"Irish terrier",0.094996,243,"bull mastiff",0.057618,0,-0.229161,8192,32732,0x1ba88820,"input_tensor",0,8192,0,0
"n02096051/n02096051_2751.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.854756,189,"Lakeland terrier",0.070163,187,"Yorkshire terrier",0.025811,1,-0.012771,8192,32943,0x1ba9c820,"input_tensor",0,8192,0,0
"n02096051/n02096051_2946.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.890675,211,"vizsla, Hungarian pointer",0.044344,189,"Lakeland terrier",0.020947,1,0.023405,8192,32806,0x1baa2820,"input_tensor",0,8192,0,0
"n02096051/n02096051_495.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.969183,189,"Lakeland terrier",0.029267,184,"Irish terrier",0.000688,1,-0.000573,8192,32714,0x1baa2820,"input_tensor",0,8192,0,0
"n02096051/n02096051_5436.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.950662,189,"Lakeland terrier",0.036861,188,"wire-haired fox terrier",0.006406,1,0.038041,8192,32754,0x1baa2820,"input_tensor",0,8192,0,0
"n02096051/n02096051_668.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.990057,175,"otterhound, otter hound",0.005195,189,"Lakeland terrier",0.004046,1,0.001064,8192,32855,0x1ba82820,"input_tensor",0,8192,0,0
"n02113186/n02113186_12291.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,270,"white wolf, Arctic wolf, Canis lupus tundrarum",0.262309,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.123906,248,"Eskimo dog, husky",0.123906,0,0.586142,8192,32938,0x1ba8c820,"input_tensor",0,8192,0,0
"n02113186/n02113186_13231.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.382390,264,"Cardigan, Cardigan Welsh corgi",0.140673,201,"silky terrier, Sydney silky",0.085323,0,0.107589,8192,32820,0x1ba84820,"input_tensor",0,8192,0,0
"n02113186/n02113186_50.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.434659,263,"Pembroke, Pembroke Welsh corgi",0.434659,151,"Chihuahua",0.045813,1,0.081652,8192,32945,0x1ba88820,"input_tensor",0,8192,0,0
"n02113186/n02113186_5538.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,247,"Saint Bernard, St Bernard",0.371301,161,"basset, basset hound",0.136594,162,"beagle",0.106379,0,0.199810,8192,32829,0x1ba84820,"input_tensor",0,8192,0,0
"n02113186/n02113186_9772.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,242,"boxer",0.910430,245,"French bulldog",0.027493,247,"Saint Bernard, St Bernard",0.012987,0,-0.605178,8192,32949,0x1ba8c820,"input_tensor",0,8192,0,0
"n02114855/n02114855_1044.JPEG","transient-SEFI-row","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.553483,172,"whippet",0.158575,331,"hare",0.123499,1,0.379593,8192,32849,0x1ba88820,"input_tensor",0,8192,0,0
