image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,timeout,crash
"n01748264/n01748264_12351.JPEG","SEFI-row","buffers",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,624,"library",0.063908,312,"cricket",0.063908,226,"briard",0.063908,0,0.782044,1008,4031,0x70f9000,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_12842.JPEG","SEFI-row","buffers",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,322,"ringlet, ringlet butterfly",0.047619,282,"tiger cat",0.047619,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.047619,0,0.889096,1008,4019,0x70f9000,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_15432.JPEG","SEFI-row","buffers",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,694,"paddlewheel, paddle wheel",0.043549,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.043549,359,"black-footed ferret, ferret, Mustela nigripes",0.043549,0,0.956425,1008,4021,0x70f9000,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_19883.JPEG","SEFI-row","buffers",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.047099,208,"Labrador retriever",0.047099,51,"triceratops",0.047099,0,0.930330,1008,4044,0x70f9000,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_2196.JPEG","SEFI-row","buffers",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,324,"cabbage butterfly",0.050292,132,"American egret, great white heron, Egretta albus",0.050292,29,"axolotl, mud puppy, Ambystoma mexicanum",0.050292,0,0.947109,1008,4131,0x70f9000,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_2155.JPEG","SEFI-row","buffers",0,184,"Irish terrier",184,"Irish terrier",0.614769,845,"syringe",0.050671,360,"otter",0.050671,355,"llama",0.050671,0,0.564098,1008,4023,0x70f9000,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_75.JPEG","SEFI-row","buffers",0,184,"Irish terrier",182,"Border terrier",0.983502,314,"cockroach, roach",0.059756,669,"mosquito net",0.059756,407,"ambulance",0.046538,0,0.923746,1008,4087,0x70f9000,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_7823.JPEG","SEFI-row","buffers",0,184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.048675,143,"oystercatcher, oyster catcher",0.048675,263,"Pembroke, Pembroke Welsh corgi",0.048675,0,0.503544,1008,4053,0x70f9000,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_7935.JPEG","SEFI-row","buffers",0,184,"Irish terrier",184,"Irish terrier",0.964093,922,"menu",0.058580,312,"cricket",0.058580,302,"ground beetle, carabid beetle",0.058580,0,0.905514,1008,4017,0x70f9000,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_8145.JPEG","SEFI-row","buffers",0,184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,428,"barrow, garden cart, lawn cart, wheelbarrow",0.053916,206,"curly-coated retriever",0.053916,400,"academic gown, academic robe, judge's robe",0.053916,0,0.263587,1008,4090,0x70f9000,0,0,-1,0.000000,"",0,0
